db,table,production,table_type,refresh_schedule
kinesisstats,osDJ1939VHTotalVehicleHoursCentiHr,false,kinesisstats,12
kinesisstats,osDJetsonMetrics,false,kinesisstats,12
kinesisstats,osDJetsonPowerStats,false,kinesisstats,12
kinesisstats,osDJetsonThermalStats,false,kinesisstats,12
kinesisstats,osDLaneCenteringSystemStatus,false,kinesisstats,12
kinesisstats,osDLaneDepartureWarningSystemState,false,kinesisstats,3
kinesisstats,osDLifetimeFuelConsumed,false,kinesisstats,3
kinesisstats,osDLivestreamWebRTCTelemetry,false,kinesisstats,12
kinesisstats,osDLmRadarAdcData,false,kinesisstats,12
kinesisstats,osDLmRadarData,false,kinesisstats,12
kinesisstats,osDLmRadarPointCloudData,false,kinesisstats,12
kinesisstats,osDLocation,false,kinesisstats,12
kinesisstats,osDLocationWithRoadContext,true,kinesisstats,3
kinesisstats,osDLogEventsDeleted,false,kinesisstats,12
kinesisstats,osDLogNetworkInterfaceStats,false,kinesisstats,12
kinesisstats,osDLogTableOldestLogTimeMs,false,kinesisstats,12
kinesisstats,osDLogTableSizeNumRows,false,kinesisstats,12
kinesisstats,osDLongTermFuelTrimLevelB1MilliPercent,false,kinesisstats,12
kinesisstats,osDLongTermFuelTrimLevelB2MilliPercent,false,kinesisstats,12
kinesisstats,osDLookbackBrakeScore,false,kinesisstats,12
kinesisstats,osDLowBridgeStrikeWarningEvent,false,kinesisstats,12
kinesisstats,osDLuftConnected,false,kinesisstats,12
kinesisstats,osDMLAppRunEvent,false,kinesisstats,12
kinesisstats,osDMLAppRunEventDrowsiness,false,kinesisstats,3
kinesisstats,osDMLAppRunEventDrowsinessServiceB,false,kinesisstats,3
kinesisstats,osDMLAppRunEventFollowingDistance,false,kinesisstats,3
kinesisstats,osDMLAppRunEventForwardCollisionWarning,false,kinesisstats,3
kinesisstats,osDMLAppRunEventForwardCollisionWarningServiceB,false,kinesisstats,3
kinesisstats,osDMLAppRunEventInwardObstruction,false,kinesisstats,3
kinesisstats,osDMLAppRunEventInwardSafety,false,kinesisstats,3
kinesisstats,osDMLAppRunEventInwardSafetyServiceB,false,kinesisstats,3
kinesisstats,osDMLAppRunEventOutwardSafety,false,kinesisstats,3
kinesisstats,osDMLAppRunEventOutwardSafetyServiceB,false,kinesisstats,3
kinesisstats,osDMLAppRunEventSignDetection,false,kinesisstats,12
kinesisstats,osDMLAppRunEventSignDetectionServiceB,false,kinesisstats,12
kinesisstats,osDMLAppRunEventVanishingPoint,false,kinesisstats,12
kinesisstats,osDMLAppRunEventVulnerableRoadUserCollisionWarning,false,kinesisstats,12
kinesisstats,osDMLAppRunEventVulnerableRoadUserCollisionWarningServiceB,false,kinesisstats,12
kinesisstats,osDMarathonEvent,false,kinesisstats,12
kinesisstats,osDMarathonFirmwareVersions,false,kinesisstats,12
kinesisstats,osDMarathonGnssDebug,false,kinesisstats,12
kinesisstats,osDMarathonJotterStats,false,kinesisstats,12
kinesisstats,osDMarathonMovement,false,kinesisstats,12
kinesisstats,osDMarathonOrientation,false,kinesisstats,12
kinesisstats,osDMarathonRawCanDebug,false,kinesisstats,12
kinesisstats,osDMarathonRuntimeHealthStats,false,kinesisstats,12
kinesisstats,osDMarathonTemperature,false,kinesisstats,12
kinesisstats,osDMaxVoltageJumpCountReached,false,kinesisstats,12
kinesisstats,osDMcuAppEvent,false,kinesisstats,12
kinesisstats,osDMcuFaultInfo,false,kinesisstats,12
kinesisstats,osDMcuPowerGlitch,false,kinesisstats,12
kinesisstats,osDMdm9607GpsJammingMetrics,false,kinesisstats,12
kinesisstats,osDMdm9607GpsJammingStatus,false,kinesisstats,12
kinesisstats,osDMdm9607ThermalStats,false,kinesisstats,12
kinesisstats,osDMediaStorageInfo,false,kinesisstats,12
kinesisstats,osDMinPgnAndErrorFrameAutodetectResultMismatch,false,kinesisstats,12
kinesisstats,osDModbusV2CastingErrorCount,false,kinesisstats,12
kinesisstats,osDModiCommErrors,false,kinesisstats,12
kinesisstats,osDModiCommState,false,kinesisstats,12
kinesisstats,osDModiDeviceInfo,false,kinesisstats,12
kinesisstats,osDModiUsbThermalShutoff,false,kinesisstats,12
kinesisstats,osDMotionDStillness,false,kinesisstats,12
kinesisstats,osDMotionDVibration,false,kinesisstats,12
kinesisstats,osDMotionEvent,false,kinesisstats,12
kinesisstats,osDMovement,false,kinesisstats,12
kinesisstats,osDMulticamConnected,true,kinesisstats,3
kinesisstats,osDMulticamMetrics,false,kinesisstats,12
kinesisstats,osDNVR10CameraInfo,false,kinesisstats,12
kinesisstats,osDNVRActivation,false,kinesisstats,12
kinesisstats,osDNVRConnected,false,kinesisstats,12
kinesisstats,osDNVRConnectionState,false,kinesisstats,12
kinesisstats,osDNVRLogEvent,false,kinesisstats,12
kinesisstats,osDNordicButton,false,kinesisstats,12
kinesisstats,osDNordicEdrx,false,kinesisstats,12
kinesisstats,osDNordicFactoryConfigDebug,false,kinesisstats,12
kinesisstats,osDNordicGpsDebug,false,kinesisstats,12
kinesisstats,osDNordicLowTempCrashDebug,false,kinesisstats,12
kinesisstats,osDNordicLteDebug,false,kinesisstats,12
kinesisstats,osDNordicLteDebugConnectionStatus,false,kinesisstats,12
kinesisstats,osDNordicModemSleep,false,kinesisstats,12
kinesisstats,osDNordicReeferDebug,false,kinesisstats,12
kinesisstats,osDNordicResetInfo,false,kinesisstats,12
kinesisstats,osDNordicShellOutput,false,kinesisstats,12
kinesisstats,osDNordicTaskDuration,false,kinesisstats,12
kinesisstats,osDObdCableId,true,kinesisstats,3
kinesisstats,osDObdCableMfgIdentity,false,kinesisstats,12
kinesisstats,osDObdComplianceStandard,false,kinesisstats,12
kinesisstats,osDObdInternalData01,false,kinesisstats,12
kinesisstats,osDObdInternalData02,false,kinesisstats,12
kinesisstats,osDObdInternalData03,false,kinesisstats,12
kinesisstats,osDObdInternalData04,false,kinesisstats,12
kinesisstats,osDObdInternalData05,false,kinesisstats,12
kinesisstats,osDObdInternalData06,false,kinesisstats,12
kinesisstats,osDObdInternalData07,false,kinesisstats,12
kinesisstats,osDObdInternalData08,false,kinesisstats,12
kinesisstats,osDObdInternalData09,false,kinesisstats,12
kinesisstats,osDObdInternalData10,false,kinesisstats,12
kinesisstats,osDObdInternalData100,false,kinesisstats,12
kinesisstats,osDObdInternalData101,false,kinesisstats,12
kinesisstats,osDObdInternalData102,false,kinesisstats,12
kinesisstats,osDObdInternalData103,false,kinesisstats,12
kinesisstats,osDObdInternalData104,false,kinesisstats,12
kinesisstats,osDObdInternalData105,false,kinesisstats,12
kinesisstats,osDObdInternalData106,false,kinesisstats,12
kinesisstats,osDObdInternalData107,false,kinesisstats,12
kinesisstats,osDObdInternalData108,false,kinesisstats,12
kinesisstats,osDObdInternalData109,false,kinesisstats,12
kinesisstats,osDObdInternalData11,false,kinesisstats,12
kinesisstats,osDObdInternalData110,false,kinesisstats,12
kinesisstats,osDObdInternalData111,false,kinesisstats,12
kinesisstats,osDObdInternalData112,false,kinesisstats,12
kinesisstats,osDObdInternalData113,false,kinesisstats,12
kinesisstats,osDObdInternalData114,false,kinesisstats,12
kinesisstats,osDObdInternalData115,false,kinesisstats,12
kinesisstats,osDObdInternalData116,false,kinesisstats,12
kinesisstats,osDObdInternalData117,false,kinesisstats,12
kinesisstats,osDObdInternalData118,false,kinesisstats,12
kinesisstats,osDObdInternalData119,false,kinesisstats,12
kinesisstats,osDObdInternalData12,false,kinesisstats,12
kinesisstats,osDObdInternalData120,false,kinesisstats,12
kinesisstats,osDObdInternalData13,false,kinesisstats,12
kinesisstats,osDObdInternalData14,false,kinesisstats,12
kinesisstats,osDObdInternalData15,false,kinesisstats,12
kinesisstats,osDObdInternalData150,false,kinesisstats,12
kinesisstats,osDObdInternalData151,false,kinesisstats,12
kinesisstats,osDObdInternalData152,false,kinesisstats,12
kinesisstats,osDObdInternalData153,false,kinesisstats,12
kinesisstats,osDObdInternalData154,false,kinesisstats,12
kinesisstats,osDObdInternalData155,false,kinesisstats,12
kinesisstats,osDObdInternalData156,false,kinesisstats,12
kinesisstats,osDObdInternalData157,false,kinesisstats,12
kinesisstats,osDObdInternalData158,false,kinesisstats,12
kinesisstats,osDObdInternalData159,false,kinesisstats,12
kinesisstats,osDObdInternalData16,false,kinesisstats,12
kinesisstats,osDObdInternalData160,false,kinesisstats,12
kinesisstats,osDObdInternalData161,false,kinesisstats,12
kinesisstats,osDObdInternalData162,false,kinesisstats,12
kinesisstats,osDObdInternalData163,false,kinesisstats,12
kinesisstats,osDObdInternalData164,false,kinesisstats,12
kinesisstats,osDObdInternalData165,false,kinesisstats,12
kinesisstats,osDObdInternalData166,false,kinesisstats,12
kinesisstats,osDObdInternalData167,false,kinesisstats,12
kinesisstats,osDObdInternalData168,false,kinesisstats,12
kinesisstats,osDObdInternalData169,false,kinesisstats,12
kinesisstats,osDObdInternalData17,false,kinesisstats,12
kinesisstats,osDObdInternalData170,false,kinesisstats,12
kinesisstats,osDObdInternalData18,false,kinesisstats,12
kinesisstats,osDObdInternalData19,false,kinesisstats,12
kinesisstats,osDObdInternalData20,false,kinesisstats,12
kinesisstats,osDObdInternalData200,false,kinesisstats,12
kinesisstats,osDObdInternalData201,false,kinesisstats,12
kinesisstats,osDObdInternalData202,false,kinesisstats,12
kinesisstats,osDObdInternalData203,false,kinesisstats,12
kinesisstats,osDObdInternalData204,false,kinesisstats,12
kinesisstats,osDObdInternalData205,false,kinesisstats,12
kinesisstats,osDObdInternalData206,false,kinesisstats,12
kinesisstats,osDObdInternalData207,false,kinesisstats,12
kinesisstats,osDObdInternalData208,false,kinesisstats,12
kinesisstats,osDObdInternalData209,false,kinesisstats,12
kinesisstats,osDObdInternalData210,false,kinesisstats,12
kinesisstats,osDObdInternalData211,false,kinesisstats,12
kinesisstats,osDObdInternalData212,false,kinesisstats,12
kinesisstats,osDObdInternalData213,false,kinesisstats,12
kinesisstats,osDObdInternalData214,false,kinesisstats,12
kinesisstats,osDObdInternalData215,false,kinesisstats,12
kinesisstats,osDObdInternalData216,false,kinesisstats,12
kinesisstats,osDObdInternalData217,false,kinesisstats,12
kinesisstats,osDObdInternalData218,false,kinesisstats,12
kinesisstats,osDObdInternalData219,false,kinesisstats,12
kinesisstats,osDObdInternalData220,false,kinesisstats,12
kinesisstats,osDObdInternalData50,false,kinesisstats,12
kinesisstats,osDObdInternalData51,false,kinesisstats,12
kinesisstats,osDObdInternalData52,false,kinesisstats,12
kinesisstats,osDObdInternalData53,false,kinesisstats,12
kinesisstats,osDObdInternalData54,false,kinesisstats,12
kinesisstats,osDObdInternalData55,false,kinesisstats,12
kinesisstats,osDObdInternalData56,false,kinesisstats,12
kinesisstats,osDObdInternalData57,false,kinesisstats,12
kinesisstats,osDObdInternalData58,false,kinesisstats,12
kinesisstats,osDObdInternalData59,false,kinesisstats,12
kinesisstats,osDObdInternalData60,false,kinesisstats,12
kinesisstats,osDObdInternalData61,false,kinesisstats,12
kinesisstats,osDObdInternalData62,false,kinesisstats,12
kinesisstats,osDObdInternalData63,false,kinesisstats,12
kinesisstats,osDObdInternalData64,false,kinesisstats,12
kinesisstats,osDObdInternalData65,false,kinesisstats,12
kinesisstats,osDObdInternalData66,false,kinesisstats,12
kinesisstats,osDObdInternalData67,false,kinesisstats,12
kinesisstats,osDObdInternalData68,false,kinesisstats,12
kinesisstats,osDObdInternalData69,false,kinesisstats,12
kinesisstats,osDObdInternalData70,false,kinesisstats,12
kinesisstats,osDObdInternalEnd,false,kinesisstats,12
kinesisstats,osDObdInternalStart,false,kinesisstats,12
kinesisstats,osDObdValueLockAdded,false,kinesisstats,3
kinesisstats,osDObdValueLockCleared,false,kinesisstats,12
kinesisstats,osDOctoCameraConnected,false,kinesisstats,12
kinesisstats,osDOctoDisplayConnected,false,kinesisstats,12
kinesisstats,osDOctoThermalSensors,false,kinesisstats,12
kinesisstats,osDOdometer,true,kinesisstats,1
kinesisstats,osDOdometerLatestExpired,false,kinesisstats,12
kinesisstats,osDOdometerLockExpired,false,kinesisstats,12
kinesisstats,osDOemEvChargingEnergyMicroWh,false,kinesisstats,12
kinesisstats,osDOemEvDistanceDrivenOnElectricPowerMeters,false,kinesisstats,12
kinesisstats,osDOemEvEnergyConsumedMicroWh,false,kinesisstats,12
kinesisstats,osDOemFuelConsumed,false,kinesisstats,12
kinesisstats,osDOemIngestionRawData,false,kinesisstats,12
kinesisstats,osDOldestRecordingInfo,false,kinesisstats,12
kinesisstats,osDOrientedAccelerometer,false,kinesisstats,12
kinesisstats,osDParkingModeState,false,kinesisstats,12
kinesisstats,osDPassengerDtcs,false,kinesisstats,3
kinesisstats,osDPassengerSupportedCommands,false,kinesisstats,12
kinesisstats,osDPgnsSeen,false,kinesisstats,12
kinesisstats,osDPhaseAACFreqMicroHertz,false,kinesisstats,12
kinesisstats,osDPhaseAAmpsRms,false,kinesisstats,12
kinesisstats,osDPhaseALLVolts,false,kinesisstats,12
kinesisstats,osDPhaseALNVolts,false,kinesisstats,12
kinesisstats,osDPhaseBAmpsRms,false,kinesisstats,12
kinesisstats,osDPhaseBLLVolts,false,kinesisstats,12
kinesisstats,osDPhaseBLNVolts,false,kinesisstats,12
kinesisstats,osDPhaseCAmpsRms,false,kinesisstats,12
kinesisstats,osDPhaseCLLVolts,false,kinesisstats,12
kinesisstats,osDPhaseCLNVolts,false,kinesisstats,12
kinesisstats,osDPingCount,false,kinesisstats,12
kinesisstats,osDPlc4TrucksAbsCtrlStatus,false,kinesisstats,12
kinesisstats,osDPlc4TrucksCableFirmwareDebug,false,kinesisstats,12
kinesisstats,osDPlc4TrucksCableStateDebug,false,kinesisstats,12
kinesisstats,osDPlc4TrucksConnectedTrailers,false,kinesisstats,12
kinesisstats,osDPlc4TrucksDataPairsDebug,false,kinesisstats,12
kinesisstats,osDPlc4TrucksNetworkStateDebug,false,kinesisstats,12
kinesisstats,osDPlc4TrucksResearchData,false,kinesisstats,12
kinesisstats,osDPlcHealth,false,kinesisstats,12
kinesisstats,osDPlcStatus,false,kinesisstats,12
kinesisstats,osDPneumaticSupplyPressurePa,false,kinesisstats,12
kinesisstats,osDPowerFactorRatio,false,kinesisstats,12
kinesisstats,osDPowerMonitor,false,kinesisstats,12
kinesisstats,osDPowerSources,false,kinesisstats,12
kinesisstats,osDPowerState,true,kinesisstats,3
kinesisstats,osDPowerTakeoff,true,kinesisstats,3
kinesisstats,osDPressureVesselHealth,false,kinesisstats,12
kinesisstats,osDPrivacyGeofenceStatus,false,kinesisstats,12
kinesisstats,osDPrivacyMode,false,kinesisstats,12
kinesisstats,osDQRCodeScan,false,kinesisstats,12
kinesisstats,osDQRCodeScanDebug,false,kinesisstats,12
kinesisstats,osDQRCodeScanningState,false,kinesisstats,12
kinesisstats,osDQcs603EmergencyDownloaderModeRecoveryInfo,false,kinesisstats,12
kinesisstats,osDQcs603UsbCurrentLimitMilliAmps,false,kinesisstats,12
kinesisstats,osDRFIDReaderScan,false,kinesisstats,12
kinesisstats,osDRawVins,false,kinesisstats,12
kinesisstats,osDRearCameraConnected,true,kinesisstats,3
kinesisstats,osDRearCameraFrameState,true,kinesisstats,3
kinesisstats,osDRearO2FuelTrimLevelDownstreamB1MilliPercent,false,kinesisstats,12
kinesisstats,osDRearO2FuelTrimLevelDownstreamB2MilliPercent,false,kinesisstats,12
kinesisstats,osDReboot,false,kinesisstats,12
kinesisstats,osDRebootToReadOnlyEvent,false,kinesisstats,12
kinesisstats,osDReeferActiveZones,false,kinesisstats,12
kinesisstats,osDReeferAlarms,false,kinesisstats,12
kinesisstats,osDReeferAmbientAirTempMilliC,false,kinesisstats,12
kinesisstats,osDReeferAttachedController,false,kinesisstats,12
kinesisstats,osDReeferBattVoltageMilliV,false,kinesisstats,12
kinesisstats,osDReeferCommandMetadata,false,kinesisstats,12
kinesisstats,osDReeferDispRetAirTempMilliC,false,kinesisstats,12
kinesisstats,osDReeferDoorOpen,false,kinesisstats,12
kinesisstats,osDReeferDoorOpenZone1,false,kinesisstats,12
kinesisstats,osDReeferDoorOpenZone2,false,kinesisstats,12
kinesisstats,osDReeferDoorOpenZone3,false,kinesisstats,12
kinesisstats,osDReeferEngineHours,false,kinesisstats,12
kinesisstats,osDReeferEngineHoursZone2,false,kinesisstats,12
kinesisstats,osDReeferFuelLevelPercent,false,kinesisstats,12
kinesisstats,osDReeferHeartbeat,false,kinesisstats,12
kinesisstats,osDReeferOnHours,false,kinesisstats,12
kinesisstats,osDReeferPowerSource,false,kinesisstats,12
kinesisstats,osDReeferPowerStatus,false,kinesisstats,12
kinesisstats,osDReeferPretripStatus,false,kinesisstats,12
kinesisstats,osDReeferReturnAirTempMilliCZone2,false,kinesisstats,12
kinesisstats,osDReeferReturnAirTempMilliCZone3,false,kinesisstats,12
kinesisstats,osDReeferRoadHoursZone1,false,kinesisstats,12
kinesisstats,osDReeferRoadHoursZone2,false,kinesisstats,12
kinesisstats,osDReeferRunMode,false,kinesisstats,12
kinesisstats,osDReeferState,false,kinesisstats,12
kinesisstats,osDReeferStateZone1,false,kinesisstats,12
kinesisstats,osDReeferStateZone2,false,kinesisstats,12
kinesisstats,osDReeferStateZone3,false,kinesisstats,12
kinesisstats,osDReeferSupplyAirTempMilliC,false,kinesisstats,12
kinesisstats,osDReeferSupplyAirTempMilliCZone2,false,kinesisstats,12
kinesisstats,osDReeferSupplyAirTempMilliCZone3,false,kinesisstats,12
kinesisstats,osDReeferTemperatureRecorderTempMilliCZone1,false,kinesisstats,12
kinesisstats,osDReeferTemperatureRecorderTempMilliCZone2,false,kinesisstats,12
kinesisstats,osDReeferTemperatureRecorderTempMilliCZone3,false,kinesisstats,12
kinesisstats,osDReeferTemperatureRecorderTempMilliCZone4,false,kinesisstats,12
kinesisstats,osDReeferTemperatureRecorderTempMilliCZone5,false,kinesisstats,12
kinesisstats,osDReeferTemperatureRecorderTempMilliCZone6,false,kinesisstats,12
kinesisstats,osDRegenBrakingMs,true,kinesisstats,1
kinesisstats,osDRemoteSensingMeasurement,false,kinesisstats,12
kinesisstats,osDReportUploadAccelDebug,false,kinesisstats,12
kinesisstats,osDReportedDeviceConfig,false,kinesisstats,3
kinesisstats,osDReversingEvent,false,kinesisstats,12
kinesisstats,osDRoadDepartureAEBSState,false,kinesisstats,12
kinesisstats,osDRochester6318Debug,false,kinesisstats,12
kinesisstats,osDRollingStopAlgorithmFilterReason,false,kinesisstats,12
kinesisstats,osDRpmGreenBandMs,false,kinesisstats,12
kinesisstats,osDSafetyEngineState,false,kinesisstats,12
kinesisstats,osDSaltSpreaderActualSpreadRateDryMilligramsPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderActualSpreadRatePrewetLitersPerTonne,false,kinesisstats,12
kinesisstats,osDSaltSpreaderActualSpreadRatePrewetMillilitersPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderActualSpreadRateWetMillilitersPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderAirTempMilliC,false,kinesisstats,12
kinesisstats,osDSaltSpreaderAutomationState,false,kinesisstats,12
kinesisstats,osDSaltSpreaderAutomationStateGranular,false,kinesisstats,12
kinesisstats,osDSaltSpreaderAutomationStatePrewet,false,kinesisstats,12
kinesisstats,osDSaltSpreaderAutomationStateWet,false,kinesisstats,12
kinesisstats,osDSaltSpreaderCalibrationCompletedAt,false,kinesisstats,12
kinesisstats,osDSaltSpreaderDerivedQuantitySpreadDryMilligrams,false,kinesisstats,12
kinesisstats,osDSaltSpreaderDerivedQuantitySpreadPrewetMilliliters,false,kinesisstats,12
kinesisstats,osDSaltSpreaderDerivedQuantitySpreadWetMilliliters,false,kinesisstats,12
kinesisstats,osDSaltSpreaderFirmwareVersion,false,kinesisstats,12
kinesisstats,osDSaltSpreaderGranularCalibrationCompletedAt,false,kinesisstats,12
kinesisstats,osDSaltSpreaderGranularSeasonTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderGranularTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderGranularTripTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderGroundSpeedMilliknots,false,kinesisstats,12
kinesisstats,osDSaltSpreaderGroundTempMilliC,false,kinesisstats,3
kinesisstats,osDSaltSpreaderIceThicknessMillimeters,false,kinesisstats,12
kinesisstats,osDSaltSpreaderJoystickDirection,true,kinesisstats,3
kinesisstats,osDSaltSpreaderMajorEvent,false,kinesisstats,12
kinesisstats,osDSaltSpreaderMaterialNameGranular,false,kinesisstats,12
kinesisstats,osDSaltSpreaderMaterialNameLiquid,false,kinesisstats,12
kinesisstats,osDSaltSpreaderMaterialNamePrewet,false,kinesisstats,12
kinesisstats,osDSaltSpreaderModel,false,kinesisstats,12
kinesisstats,osDSaltSpreaderNormalizedSpreadRateDryMilligramsPerMeter,true,kinesisstats,3
kinesisstats,osDSaltSpreaderNormalizedSpreadRateWetMillilitersPerMeter,true,kinesisstats,3
kinesisstats,osDSaltSpreaderPlowStatus,false,kinesisstats,12
kinesisstats,osDSaltSpreaderPrewetCalibrationCompletedAt,false,kinesisstats,12
kinesisstats,osDSaltSpreaderPrewetSeasonTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderPrewetTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderPrewetTripTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderQuantitySpreadDryMilligrams,true,kinesisstats,3
kinesisstats,osDSaltSpreaderQuantitySpreadPrewetMilliliters,true,kinesisstats,3
kinesisstats,osDSaltSpreaderQuantitySpreadWetMilliliters,true,kinesisstats,3
kinesisstats,osDSaltSpreaderRawMessage,false,kinesisstats,12
kinesisstats,osDSaltSpreaderRelativeHumidityPercent,false,kinesisstats,12
kinesisstats,osDSaltSpreaderRoadGripMilli,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSetPointSpreadRateDryMilligramsPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSetPointSpreadRatePrewetLitersPerTonne,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSetPointSpreadRatePrewetMillilitersPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSetPointSpreadRateWetMillilitersPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSnowThicknessMillimeters,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSpreadRateDryGramsPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSpreadRateDryMilligramsPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSpreadRatePrewetLitersPerTonne,true,kinesisstats,3
kinesisstats,osDSaltSpreaderSpreadRatePrewetMillilitersPerMeter,true,kinesisstats,3
kinesisstats,osDSaltSpreaderSpreadRatePrewetPercent,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSpreadRateWetLitersPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderSpreadRateWetMillilitersPerMeter,false,kinesisstats,3
kinesisstats,osDSaltSpreaderState,false,kinesisstats,12
kinesisstats,osDSaltSpreaderStateActivelySpreading,true,kinesisstats,3
kinesisstats,osDSaltSpreaderSurfaceState,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowMajorEvent,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowMaterialNameGranular,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowMaterialNameLiquid,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowMaterialNamePrewet,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowQuantitySpreadDryMilligrams,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowQuantitySpreadPrewetMilliliters,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowQuantitySpreadWetMilliliters,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowSetPointSpreadRateDryMilligramsPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowSetPointSpreadRatePrewetLitersPerTonne,false,kinesisstats,12
kinesisstats,osDSaltSpreaderTowPlowSetPointSpreadRateWetMillilitersPerMeter,false,kinesisstats,12
kinesisstats,osDSaltSpreaderType,false,kinesisstats,3
kinesisstats,osDSaltSpreaderWaterThicknessMillimeters,false,kinesisstats,12
kinesisstats,osDSaltSpreaderWetCalibrationCompletedAt,false,kinesisstats,12
kinesisstats,osDSaltSpreaderWetSeasonTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderWetTotal,false,kinesisstats,12
kinesisstats,osDSaltSpreaderWetTripTotal,false,kinesisstats,12
kinesisstats,osDSatelliteModemInfo,false,kinesisstats,12
kinesisstats,osDSatelliteStatus,false,kinesisstats,12
kinesisstats,osDSatelliteTransmittedData,false,kinesisstats,3
kinesisstats,osDScantoolDetected,false,kinesisstats,12
kinesisstats,osDSeatbeltDriver,false,kinesisstats,3
kinesisstats,osDServiceStopInfo,false,kinesisstats,12
kinesisstats,osDSetPointTempMilliC,false,kinesisstats,12
kinesisstats,osDSetPointTempMilliCZone2,false,kinesisstats,12
kinesisstats,osDSetPointTempMilliCZone3,false,kinesisstats,12
kinesisstats,osDShortTermFuelTrimLevelB1MilliPercent,false,kinesisstats,12
kinesisstats,osDShortTermFuelTrimLevelB2MilliPercent,false,kinesisstats,12
kinesisstats,osDSimData,false,kinesisstats,12
kinesisstats,osDSimSwitchReason,false,kinesisstats,12
kinesisstats,osDSmartCardInfo,false,kinesisstats,12
kinesisstats,osDSmogCheckResults,false,kinesisstats,12
kinesisstats,osDSmsReceived,false,kinesisstats,12
kinesisstats,osDSolarDebug,false,kinesisstats,12
kinesisstats,osDSonySearchAgnss,false,kinesisstats,12
kinesisstats,osDSozeEngineImmobilizerConnected,false,kinesisstats,12
kinesisstats,osDSozeEngineImmobilizerRegionStatus,false,kinesisstats,12
kinesisstats,osDSozeEngineImmobilizerStatus,false,kinesisstats,12
kinesisstats,osDSpeedLimitSignDetected,false,kinesisstats,12
kinesisstats,osDStopSignDetection,false,kinesisstats,12
kinesisstats,osDStorageMetrics,false,kinesisstats,12
kinesisstats,osDSuddenFuelDropEvent,false,kinesisstats,12
kinesisstats,osDSuddenFuelRiseEvent,false,kinesisstats,12
kinesisstats,osDSupplementaryLocation,false,kinesisstats,12
kinesisstats,osDSupraConnected,false,kinesisstats,12
kinesisstats,osDSyntheticEngineRuntimeSeconds,false,kinesisstats,12
kinesisstats,osDSyntheticOdometerMeters,false,kinesisstats,12
kinesisstats,osDSystemStats,false,kinesisstats,3
kinesisstats,osDTachographAuthenticationStatus,false,kinesisstats,12
kinesisstats,osDTachographCompanyCardInfo,false,kinesisstats,12
kinesisstats,osDTachographCompanyCardLock,false,kinesisstats,12
kinesisstats,osDTachographDiscoveryInfo,false,kinesisstats,12
kinesisstats,osDTachographDownloadError,false,kinesisstats,3
kinesisstats,osDTachographDriverInfo,false,kinesisstats,12
kinesisstats,osDTachographDriverState,false,kinesisstats,12
kinesisstats,osDTachographMetadata,false,kinesisstats,12
kinesisstats,osDTachographThirdPartyDetection,false,kinesisstats,12
kinesisstats,osDTachographVUDownload,false,kinesisstats,3
kinesisstats,osDTellTaleStatus,false,kinesisstats,12
kinesisstats,osDThermalLimiterState,false,kinesisstats,12
kinesisstats,osDThunderbirdExpectedSleepDurationMs,false,kinesisstats,12
kinesisstats,osDThunderbirdWakeReason,false,kinesisstats,12
kinesisstats,osDTileDiskUsage,false,kinesisstats,12
kinesisstats,osDTileDiskUsageV2,false,kinesisstats,12
kinesisstats,osDTimeStatus,false,kinesisstats,12
kinesisstats,osDTimeToFirstHubConnection,false,kinesisstats,12
kinesisstats,osDTireConditionData,false,kinesisstats,3
kinesisstats,osDTorquePercent,false,kinesisstats,12
kinesisstats,osDTotalApparentPowerVoltAmpere,false,kinesisstats,12
kinesisstats,osDTotalAssetEngineMs,false,kinesisstats,12
