Refridgeration Units,General Information,Alarms,50,kinesisstats.osDReeferAlarms,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Ambient Air Temperature,50,kinesisstats.osDReeferAmbientAirTempMilliC,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,General Information,Apparent Power,50,kinesisstats.osDApparentPowerVoltAmpere,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,General Information,Average AC Current,50,kinesisstats.osDAverageACCurrentMilliAmps,value.int_value,,0,64254500,0,0,0,0,
Vehicle Diagnostics,General Information,Average AC Frequency,50,kinesisstats.osDAverageACFrequencyMicroHertz,value.int_value,,0,501988281.3,0,0,0,0,
Vehicle Diagnostics,Electric Vehicles,Average Cell Temperature,50,kinesisstats.osDEvAverageCellTemperatureMilliCelsius,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Vehicle Diagnostics,General Information,Average Line to Line ACRMS Voltage,50,kinesisstats.osDAverageLineToLineACRMSMilliVolts,value.int_value,,0,64254500,0,0,0,0,
Vehicle Diagnostics,General Information,Barometric Pressure,50,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.barometer_pa,,0,254500,0,0,0,0,
Vehicle Diagnostics,General Information,Battery Potential,50,kinesisstats.osDBatteryPotentialSwitchedMilliV,value.int_value,,0,3212725,0,0,0,0,
Refridgeration Units,General Information,Battery Voltage,50,kinesisstats.osDReeferBattVoltageMilliV,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,General Information,Boost Pressure,50,kinesisstats.osDBoostPressurePa,value.int_value,,0,499000,0,0,0,0,
Vehicle Diagnostics,General Information,Boost Pressure Turbocharger,50,kinesisstats.osDBoostPressureTurbocharger1Pa,value.int_value,,0,8031812.5,0,0,0,0,
Vehicle Diagnostics,General Information,Boost Pressure Turbocharger 2,50,kinesisstats.osDBoostPressureTurbocharger2Pa,value.int_value,,0,8031812.5,0,0,0,0,
Vehicle Diagnostics,Eco Driving,Brake Events,50,kinesisstats.osDDeltaBrakeEvents,value.int_value,,0,600000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5818493/VDP+EcoDriving
