OBD_VALUE_RAW_VIN,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_RAW_VIN,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_TACHOGRAPH_CARD_NUMBER,OBD_VALUE_TTS_INDICATOR_ADBLUE_LEVEL
OBD_VALUE_RAW_TACHOGRAPH,OBD_VALUE_TTS_INDICATOR_ADBLUE_LEVEL
OBD_VALUE_ECU_NAME,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_ECU_NAME,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_RAW_CAL_ID,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_RAW_CAL_ID,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_RAW_CVN,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_RAW_CVN,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_MIL_DISTANCE_KM,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_MIL_DISTANCE_KM,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_MIL_RUNTIME_MINUTES,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_MIL_RUNTIME_MINUTES,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_DTC_CLEAR_MINUTES,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_DTC_CLEAR_MINUTES,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_DTC_WARMUPS_CLEARED,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_DTC_WARMUPS_CLEARED,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_DTC_CLEAR_DISTANCE_KM,OBD_VALUE_DERIVED_RETARDER_BRAKING_MS
OBD_VALUE_DTC_CLEAR_DISTANCE_KM,OBD_VALUE_METHOD_RETARDER_EVENT_RETARDER_ACTIVE_DURATION_BRAKE_PERCENT
OBD_VALUE_RAW_DM2,OBD_VALUE_RAW_DM2
OBD_VALUE_GASEOUS_FUEL_CONSUMED_GRAMS,OBD_VALUE_METHOD_FUEL_LIFETIME_GASEOUS_CONSUMPTION
OBD_VALUE_BRAKE_PEDAL_DECIPERCENT,OBD_VALUE_METHOD_COASTING_BRAKE_AND_TORQUE_PERCENT
OBD_VALUE_BRAKE_PEDAL_DECIPERCENT,OBD_VALUE_METHOD_COASTING_BRAKE_PERCENT_AND_ENGINE_LOAD
OBD_VALUE_BRAKE_PEDAL_DECIPERCENT,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_PERCENT
OBD_VALUE_BRAKE_PEDAL_DECIPERCENT,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_AND_TORQUE_PERCENT
OBD_VALUE_BRAKE_PEDAL_DECIPERCENT,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_PERCENT_AND_ENGINE_LOAD
OBD_VALUE_BRAKE_PEDAL_DECIPERCENT,OBD_VALUE_METHOD_BRAKE_EVENT_BRAKE_PERCENT
OBD_VALUE_BRAKE_PEDAL_DECIPERCENT,OBD_VALUE_METHOD_ANTICIPATION_BRAKE_EVENT_BRAKE_PERCENT
OBD_VALUE_FW_INTERNAL_FUEL_TYPE,OBD_VALUE_METHOD_FUEL_MAF
OBD_VALUE_FW_INTERNAL_FUEL_TYPE,OBD_VALUE_METHOD_FUEL_RATE_MASS
OBD_VALUE_FW_INTERNAL_FUEL_TYPE,OBD_VALUE_METHOD_FUEL_INJECTION_QUANTITY_PER_STROKE_MASS
OBD_VALUE_FW_INTERNAL_FUEL_TYPE,OBD_VALUE_METHOD_FUEL_MAF_CLV
OBD_VALUE_FW_INTERNAL_FUEL_TYPE,OBD_VALUE_METHOD_FUEL_MAP_MAF
OBD_VALUE_FW_INTERNAL_FUEL_TYPE,OBD_VALUE_METHOD_FUEL_MAP_MAF_CLV
OBD_VALUE_TIME_DATE,OBD_VALUE_TTS_INDICATOR_ADBLUE_LEVEL
OBD_VALUE_DRIVER1_DRIVING_REST_TIMES,OBD_VALUE_TTS_INDICATOR_ADBLUE_LEVEL
OBD_VALUE_DRIVER2_DRIVING_REST_TIMES,OBD_VALUE_TTS_INDICATOR_ADBLUE_LEVEL
OBD_VALUE_EV_BATTERY_MILLI_VOLTS,OBD_VALUE_EV_BATTERY_MILLI_VOLTS
OBD_VALUE_EV_BATTERY_MILLI_VOLTS,OBD_VALUE_METHOD_EV_ENERGY_CONSUMED_BATTERY_VOLTS_AMPS
OBD_VALUE_EV_BATTERY_MILLI_VOLTS,OBD_VALUE_METHOD_EV_ENERGY_REGEN_BATTERY_VOLTS_AMPS
OBD_VALUE_EV_BATTERY_MILLI_VOLTS,OBD_VALUE_METHOD_EV_CHARGING_ENERGY_BATTERY_VOLTS_AMP_WITH_CHARGING_STATUS
OBD_VALUE_EV_BATTERY_MILLI_AMPS,OBD_VALUE_EV_BATTERY_MILLI_AMPS
OBD_VALUE_EV_BATTERY_MILLI_AMPS,OBD_VALUE_METHOD_EV_ENERGY_CONSUMED_BATTERY_VOLTS_AMPS
OBD_VALUE_EV_BATTERY_MILLI_AMPS,OBD_VALUE_METHOD_EV_ENERGY_REGEN_BATTERY_VOLTS_AMPS
OBD_VALUE_EV_BATTERY_MILLI_AMPS,OBD_VALUE_METHOD_EV_CHARGING_ENERGY_BATTERY_VOLTS_AMP_WITH_CHARGING_STATUS
